2.037349959281954670e-01,1.738386960194182318e-01,1.633001525366702400e-01,1.664341844802121884e-01,1.147393342762588891e-01,1.363184288581663350e-01,2.027581774769699474e-01,1.794883498361026786e-01,2.175715212671975873e-01,1.986863905086905802e-01,2.599194261873238876e-02,2.236405085918362068e-01,2.306981264908012086e-01,1.897533889380120242e-01,3.114156699877919376e-02,4.856124629727453373e-02,1.415109553504179107e-01,1.770735560195411396e-01,1.614312305556643290e-01,-9.232285017018022899e-02,1.936219072195245750e-01,2.109732020714667755e-01,1.344771752518766628e-01,2.068708781833821786e-01,2.161049021207191445e-01,2.024510887088311617e-01,1.940953094742052798e-01,1.691119408382546208e-01,4.853845057166320670e-02,8.868263318701347098e-02
-8.891971274257415292e-01,-7.967283884872805588e-01,-8.102878443483170212e-01,-7.893722747477640578e-01,-4.736591785704116764e-01,-5.765103612183413162e-01,-9.497283683423931588e-01,-8.314282570994697696e-01,-9.218045411445436876e-01,-9.240345614432644572e-01,-1.118765303899392077e-01,-9.399815359263177239e-01,-9.464868827286998521e-01,-8.798710397225740776e-01,-1.532465871942185198e-01,-1.786332713802524785e-01,-5.824165304234268925e-01,-8.116608288967956941e-01,-7.773782997449250054e-01,3.290473807038674092e-01,-8.859173260895689683e-01,-9.292705379080823391e-01,-5.814141406885262597e-01,-9.241092908310254428e-01,-8.942247592601546557e-01,-8.805935203528614252e-01,-8.670430325136027072e-01,-7.498628982223503048e-01,-1.863379430056815167e-01,-3.527001886127932306e-01
-8.905763849040524427e-01,-7.979701575252948764e-01,-8.115593183460191318e-01,-7.906056201976585651e-01,-4.743906701724098229e-01,-5.774016011228200185e-01,-9.512099057586176354e-01,-8.327240377079938582e-01,-9.232306753808225963e-01,-9.254750155624750230e-01,-1.120507093309268537e-01,-9.414350658733565691e-01,-9.479458834093796860e-01,-8.812425545335430543e-01,-1.534862168121889359e-01,-1.789051240179181934e-01,-5.833156530737697576e-01,-8.129253920864477623e-01,-7.785955734628124958e-01,3.295474190951459548e-01,-8.872978744526252015e-01,-9.307138913381738377e-01,-5.823162163873110142e-01,-9.255459966741760303e-01,-8.956050093726288797e-01,-8.819598314806418315e-01,-8.683905422836808441e-01,-7.510276758269509578e-01,-1.866235150119892605e-01,-3.532416259397272995e-01
-8.815625014584353991e-01,-7.898548044813197277e-01,-8.032498340041580587e-01,-7.825453179637762435e-01,-4.696101414128827645e-01,-5.715770667284942874e-01,-9.415275905997961825e-01,-8.242557019838836485e-01,-9.139104375095268296e-01,-9.160611927313514480e-01,-1.109123949136171655e-01,-9.319357883756076433e-01,-9.384108529386165909e-01,-8.722792718655744126e-01,-1.519201615393563354e-01,-1.771284811293816208e-01,-5.774396024443909647e-01,-8.046610720589070231e-01,-7.706403050760231022e-01,3.262795102034444228e-01,-8.782755546672982305e-01,-9.212811205943043369e-01,-5.764208666532459890e-01,-9.161566700115039152e-01,-8.865846387490987635e-01,-8.730305565265970014e-01,-8.595841401431691953e-01,-7.434154861284816285e-01,-1.847572117142603776e-01,-3.497031619220685172e-01
1.694887683843115667e-01,1.496018111838062770e-01,1.484107517822957356e-01,1.463808613941320336e-01,9.227091895786158904e-02,1.109429331932915153e-01,1.765368537414954975e-01,1.551144381433720021e-01,1.775908349933516261e-01,1.721142230281636487e-01,2.174188213366516631e-02,1.817323570677668032e-01,1.841183009589851816e-01,1.641402077506522728e-01,2.789308021418793193e-02,3.602258469491432386e-02,1.135546350118662173e-01,1.522190569899767587e-01,1.438716767509586880e-01,-6.755160299013365788e-02,1.664294832413461545e-01,1.768452637511900294e-01,1.115477808654553593e-01,1.748721575663835237e-01,1.736691697037801296e-01,1.683438283068075247e-01,1.638995261400230385e-01,1.421583083661000502e-01,3.722686123512865264e-02,6.917126617679184020e-02
-3.748836820587958529e-02,-2.992046231246314747e-02,-2.513673370193236778e-02,-2.776601968853190106e-02,-2.195395709104980275e-02,-2.615856313327291627e-02,-3.486046706003365081e-02,-3.126750998595811959e-02,-4.114879704846655106e-02,-3.453611037216786084e-02,-4.318853854825818739e-03,-4.240859748026615250e-02,-4.553569777345709002e-02,-3.294347451377310776e-02,-5.272298271890331345e-03,-1.076086440920176468e-02,-2.719703808634030273e-02,-3.077722873497229505e-02,-2.569654039536409251e-02,2.026741431235537516e-02,-3.341142937954733050e-02,-3.798172607274546975e-02,-2.437110397064021217e-02,-3.692544715010320777e-02,-4.190303601826481095e-02,-3.687929465580674915e-02,-3.493888056417318588e-02,-3.059814600481611246e-02,-9.993654150972454409e-03,-1.835586119754710477e-02
-6.568483318560740525e-01,-5.875408039387918224e-01,-5.960961820881175433e-01,-5.816037222399494944e-01,-3.504325908112422283e-01,-4.263726808899218068e-01,-7.001495625977961490e-01,-6.131419193797036371e-01,-6.815589181693173515e-01,-6.813766205330866743e-01,-8.253446207530035217e-02,-6.951208497747598525e-01,-7.007046004340344858e-01,-6.488265687331451481e-01,-1.128787414556430141e-01,-1.328371572193132732e-01,-4.309509279803002135e-01,-5.986333567549143586e-01,-5.723171804997324585e-01,2.448112465670927440e-01,-6.533510689360713108e-01,-6.861241810191991419e-01,-4.294510696730033383e-01,-6.820827820078163573e-01,-6.617087452009461357e-01,-6.504256583653107437e-01,-6.400424347141139281e-01,-5.536452392346273843e-01,-1.382306731467786987e-01,-2.614900173664160832e-01
-4.808966612708744370e-01,-4.291285131552439180e-01,-4.338944340321317927e-01,-4.242660273352326095e-01,-2.571163163559332387e-01,-3.126773393375649746e-01,-5.111500556033484743e-01,-4.478393806101333974e-01,-4.996271865688478031e-01,-4.976181036049950324e-01,-6.031448057839713939e-02,-5.096942514428282056e-01,-5.145801014283027941e-01,-4.738626290648010331e-01,-8.230922686782887743e-02,-9.815695681985955878e-02,-3.162499857149425053e-01,-4.373132194501039294e-01,-4.170297540476164966e-01,1.810214236473505212e-01,-4.772347203766681423e-01,-5.019957994348993591e-01,-3.143734074588196425e-01,-4.988024320970781966e-01,-4.856304444237742324e-01,-4.761255517844261154e-01,-4.681408145282537347e-01,-4.050547341168381776e-01,-1.018002949379578914e-01,-1.924189384059478702e-01
-3.889715764474702131e-01,-3.463667910362365765e-01,-3.491529286007810651e-01,-3.420657225473816010e-01,-2.083636877723095693e-01,-2.532777673899631043e-01,-4.124081928278346965e-01,-3.614778823226884041e-01,-4.045778482828336631e-01,-4.016143703101850981e-01,-4.870576054133309019e-02,-4.128190372235667760e-01,-4.173402724348593829e-01,-3.824535794004417788e-01,-6.633833433723257400e-02,-8.003845670667791845e-02,-2.563250426211978739e-01,-3.530323072192239620e-01,-3.359006019279341948e-01,1.476947444333113757e-01,-3.852236003556619437e-01,-4.057988321697495460e-01,-2.542516488808268527e-01,-4.030485148084691494e-01,-3.936392022794447110e-01,-3.850633184513373997e-01,-3.783316586145331062e-01,-3.274243556073533346e-01,-8.276742303707443349e-02,-1.563330929509563205e-01
3.316286339152218487e-01,2.233672177949362903e-01,1.152517687172478211e-01,1.756420965566652115e-01,2.254050118668065039e-01,2.512576772396014624e-01,2.350350279818723687e-01,2.220466292852948387e-01,3.952819644672263544e-01,2.407923719859423606e-01,4.139968417449838706e-02,4.162995058027939010e-01,4.689893291769484662e-01,2.329555293175376574e-01,2.648672263764225571e-02,1.313582819876855934e-01,2.809093831725819612e-01,2.292295156977137982e-01,1.483095169394245683e-01,-2.616092891310129454e-01,2.511414020543427106e-01,3.278006566119733289e-01,2.234094558429224331e-01,3.035414055470349037e-01,4.253189164443157422e-01,3.309597034966191842e-01,2.865913455553136258e-01,2.575471329311807001e-01,1.170111570882877150e-01,1.992535479592466019e-01
-8.783861073773431283e-01,-7.869950427004648308e-01,-8.003216624741334995e-01,-7.797049554871606780e-01,-4.679255352885783314e-01,-5.695245644205959579e-01,-9.381156484832486875e-01,-8.212715529616501087e-01,-9.106260874746758827e-01,-9.127438643787454398e-01,-1.105112653450600751e-01,-9.285883467317761486e-01,-9.350508123375711467e-01,-8.691207089458891089e-01,-1.513683007648854439e-01,-1.765024115790696513e-01,-5.753689463778948188e-01,-8.017488159399868142e-01,-7.678369553799955227e-01,3.251279348004812442e-01,-8.750961877122298560e-01,-9.179571152041865467e-01,-5.743434097930335547e-01,-9.128479738411251487e-01,-8.834059586573599354e-01,-8.698839775538831365e-01,-8.564808602079887478e-01,-7.407330336152835315e-01,-1.840995468149753678e-01,-3.484562458475863322e-01
-8.692201125121843397e-01,-7.787427411504380670e-01,-7.918719536145575333e-01,-7.715086337426948493e-01,-4.630643339731924102e-01,-5.636017396278825142e-01,-9.282699419612989722e-01,-8.126603120650999212e-01,-9.011485683802955560e-01,-9.031711810561594556e-01,-1.093537416021643366e-01,-9.189287666748118255e-01,-9.253548759676990532e-01,-8.600061687584944492e-01,-1.497758179381502575e-01,-1.746957874207036854e-01,-5.693937360014519333e-01,-7.933450335532398201e-01,-7.597474399536865430e-01,3.218048791716992540e-01,-8.659216141421293145e-01,-9.083651642183363517e-01,-5.683485746349385970e-01,-9.033002000656390473e-01,-8.742333671416233631e-01,-8.608040189686452237e-01,-8.475258479441347692e-01,-7.329923864114735732e-01,-1.822017492067613820e-01,-3.448580694109717459e-01
-5.589237488092777539e-01,-4.993776312171362974e-01,-5.058240153333679601e-01,-4.940386077977542700e-01,-2.984981179123802342e-01,-3.630963909925404853e-01,-5.949633040250505989e-01,-5.211440308018349121e-01,-5.803061770006510134e-01,-5.791071956868604209e-01,-7.016809797000379822e-02,-5.919230667298538417e-01,-5.971184060017137307e-01,-5.514516999225014260e-01,-9.586550731016137139e-02,-1.135361517056918124e-01,-3.671149785457024639e-01,-5.088518438537558142e-01,-4.858931275927143578e-01,2.093094988924664168e-01,-5.553348355974235817e-01,-5.836489107716620328e-01,-3.654054595753865042e-01,-5.800794774299873335e-01,-5.637136870702317282e-01,-5.534202408823294395e-01,-5.443718768513625683e-01,-4.709483076853096528e-01,-1.179556192955085181e-01,-2.230490262391335854e-01
-8.734253950715213932e-01,-7.825288287812122157e-01,-7.957486100846280497e-01,-7.752690383021314524e-01,-4.652946128910569468e-01,-5.663190826080191087e-01,-9.327870706014740332e-01,-8.166110780964186411e-01,-9.054967756769063403e-01,-9.075630489128113654e-01,-1.098848039123256487e-01,-9.233605020337829483e-01,-9.298032913020402024e-01,-8.641878443376639352e-01,-1.505064358749733655e-01,-1.755246516276139368e-01,-5.721351130537060126e-01,-7.972006193377991767e-01,-7.634588426585968701e-01,3.233294695827785836e-01,-8.701308325402710153e-01,-9.127658719193778580e-01,-5.710989553745420277e-01,-9.076806396283064737e-01,-8.784416761896320924e-01,-8.649698287950444708e-01,-8.516343334327072245e-01,-7.365437312641633927e-01,-1.830724430376416134e-01,-3.465088829709737084e-01
-9.104010576672636468e-01,-8.158186486252062553e-01,-8.298347718619530911e-01,-8.083330353704150095e-01,-4.849047198452868801e-01,-5.902117832227140592e-01,-9.725046929357523684e-01,-8.513488608036512417e-01,-9.437291283493449701e-01,-9.461792944899568569e-01,-1.145542596553746489e-01,-9.623272894100800556e-01,-9.689167402005263163e-01,-9.009559385426341160e-01,-1.569305184276155729e-01,-1.828125812304306208e-01,-5.962391373378285175e-01,-8.311015135267698639e-01,-7.960919825813819184e-01,3.367346902406888054e-01,-9.071411016685391182e-01,-9.514598433327634552e-01,-5.952821461120125779e-01,-9.461963999856227714e-01,-9.154439497020949723e-01,-9.015984206686065150e-01,-8.877588913099567769e-01,-7.677695352812152763e-01,-1.907281667281556792e-01,-3.610239421475756605e-01
-6.473281196892626266e-01,-5.789695945090994611e-01,-5.873199365987464837e-01,-5.730906559397086486e-01,-3.453835297339803434e-01,-4.202209701937031361e-01,-6.899233715077909279e-01,-6.041978994930788938e-01,-6.717151430067895834e-01,-6.714340035474359869e-01,-8.133220615190057956e-02,-6.850879779547944803e-01,-6.906339673216422836e-01,-6.393597996956937868e-01,-1.112247175765602586e-01,-1.309607165768786607e-01,-4.247448072741565328e-01,-5.899048125540381493e-01,-5.639150480178678482e-01,2.413597723852365928e-01,-6.438219465426709975e-01,-6.761615517768394534e-01,-4.232245657910229109e-01,-6.721660371917291821e-01,-6.521816814578451638e-01,-6.409948073263356250e-01,-6.307413585120805744e-01,-5.456054568899066926e-01,-1.362595356820893999e-01,-2.577527904102456247e-01
-9.311824428947057530e-01,-8.345284842782891843e-01,-8.489921745720555579e-01,-8.269159521323756756e-01,-4.959261636371858351e-01,-6.036401677530049970e-01,-9.948271383526396949e-01,-8.708724932069096258e-01,-9.652168095228761402e-01,-9.678827345107606783e-01,-1.171786280043536771e-01,-9.842277439981719223e-01,-9.908996227798074763e-01,-9.216206643680030508e-01,-1.605410374795370743e-01,-1.869086071554414419e-01,-6.097862918447405356e-01,-8.501547905267845540e-01,-8.144327452427790881e-01,3.442688095774164569e-01,-9.279419367620098669e-01,-9.732069675077279491e-01,-6.088737944413098457e-01,-9.678433644244807121e-01,-9.362402910296530045e-01,-9.221847421737929817e-01,-9.080619312209872174e-01,-7.853193347103586408e-01,-1.950309035025264981e-01,-3.691818226336124331e-01
-4.519915157688164098e-01,-4.031047175346416100e-01,-4.072481105692569159e-01,-3.984187651350304393e-01,-2.417864221760732679e-01,-2.939995945935290345e-01,-4.801014259920347582e-01,-4.206836626842819227e-01,-4.697396432686747336e-01,-4.674304580351458238e-01,-5.666420663621241083e-02,-4.792325753080691197e-01,-4.840037749440752046e-01,-4.451197469034299248e-01,-7.728730088014587607e-02,-9.245973192138187691e-02,-2.974070419999073622e-01,-4.108117260246714197e-01,-3.915193076772590097e-01,1.705421022125885311e-01,-4.483025217594591716e-01,-4.717473929091113849e-01,-2.954685766079697129e-01,-4.686933392750654015e-01,-4.567044962540760533e-01,-4.474917233871839595e-01,-4.399010068186373079e-01,-3.806444505635811493e-01,-9.581555276802736221e-02,-1.810720180800636792e-01
2.117929318208741085e-01,1.795414924513267785e-01,1.668035409494637300e-01,1.711526134416425093e-01,1.200260202335290405e-01,1.422891337204899576e-01,2.089279007088460094e-01,1.852233878814509016e-01,2.269787415669262676e-01,2.049386652099907946e-01,2.699195685051292148e-02,2.335012501269116691e-01,2.416580854394642652e-01,1.957800198056258989e-01,3.190591683044764759e-02,5.151151961547714708e-02,1.480889130771362028e-01,1.829216734382620169e-01,1.655628902744182285e-01,-9.815137891842692919e-02,2.000201246261546217e-01,2.190033052056495899e-01,1.398723268722111557e-01,2.143999889167935713e-01,2.260897803364698699e-01,2.104763264504838638e-01,2.012001996704834150e-01,1.754539720081733645e-01,5.120000100378914454e-02,9.327354307177174175e-02
-1.236441906310273287e-02,-7.300942281765504527e-03,-1.976121157166471631e-03,-5.299940043589024263e-03,-8.629426975415882550e-03,-9.924128021451178450e-03,-7.873431438572386920e-03,-7.664138881802645686e-03,-1.517096144744436992e-02,-8.297430065816652212e-03,-1.146086678333903958e-03,-1.593173363057767689e-02,-1.895918143978286841e-02,-7.960562402581639052e-03,-9.073102767821958348e-04,-5.808916023606405798e-03,-1.081901433402798762e-02,-7.742500437867061436e-03,-3.523216369966414296e-03,1.115893434435015485e-02,-8.263966046566623147e-03,-1.169023319131964889e-02,-7.939288783419123918e-03,-1.075504379608660521e-02,-1.676100548704492765e-02,-1.199117055471574100e-02,-1.039323374680342638e-02,-9.381068148933108253e-03,-4.791799764899185021e-03,-8.493276379409553378e-03
